time,latitude,longitude,chlorophyll
UTC,degrees_north,degrees_east,mg m^-3
1997-10-16T00:00:00Z,47.958332,-123.291664,NaN
1997-10-16T00:00:00Z,47.958332,-123.208336,NaN
1997-10-16T00:00:00Z,47.958332,-123.125,NaN
1997-10-16T00:00:00Z,47.958332,-123.041664,NaN
1997-10-16T00:00:00Z,47.958332,-122.958336,NaN
1997-10-16T00:00:00Z,47.958332,-122.875,NaN
1997-10-16T00:00:00Z,47.958332,-122.791664,NaN
1997-10-16T00:00:00Z,47.958332,-122.708336,NaN
1997-11-16T00:00:00Z,48.374996,-123.291664,2.6116986
1997-11-16T00:00:00Z,48.374996,-123.208336,2.6044726
1997-11-16T00:00:00Z,48.374996,-123.125,2.414178
1997-11-16T00:00:00Z,48.374996,-123.041664,2.3567905
1997-11-16T00:00:00Z,48.374996,-122.958336,2.327145
1997-11-16T00:00:00Z,48.374996,-122.875,2.3318005
1997-11-16T00:00:00Z,48.374996,-122.791664,2.3317995
1997-11-16T00:00:00Z,48.374996,-122.708336,NaN
1997-11-16T00:00:00Z,48.291664,-123.291664,2.504253
1997-11-16T00:00:00Z,48.291664,-123.208336,2.4678285
1997-11-16T00:00:00Z,48.291664,-123.125,2.4684203
1997-11-16T00:00:00Z,48.291664,-123.041664,2.473019
1997-11-16T00:00:00Z,48.291664,-122.958336,2.5373073
1997-11-16T00:00:00Z,48.291664,-122.875,2.555552
1997-11-16T00:00:00Z,48.291664,-122.791664,2.6687365
1997-11-16T00:00:00Z,48.291664,-122.708336,NaN
1997-11-16T00:00:00Z,48.208332,-123.291664,2.4281402
1997-11-16T00:00:00Z,48.208332,-123.208336,2.5200987
1997-11-16T00:00:00Z,48.208332,-123.125,2.4976273
1997-11-16T00:00:00Z,48.208332,-123.041664,2.4140985
1997-11-16T00:00:00Z,48.208332,-122.958336,2.5791743
1997-11-16T00:00:00Z,48.208332,-122.875,2.6897464
1997-11-16T00:00:00Z,48.208332,-122.791664,3.651157
1997-11-16T00:00:00Z,48.208332,-122.708336,3.651157
1997-11-16T00:00:00Z,48.124996,-123.291664,1.6073233
1997-11-16T00:00:00Z,48.124996,-123.208336,2.5200984
1997-11-16T00:00:00Z,48.124996,-123.125,2.4976275
1997-11-16T00:00:00Z,48.124996,-123.041664,3.739334
1997-11-16T00:00:00Z,48.124996,-122.958336,3.7392516
1997-11-16T00:00:00Z,48.124996,-122.875,2.6897466
1997-11-16T00:00:00Z,48.124996,-122.791664,3.6511571
1997-11-16T00:00:00Z,48.124996,-122.708336,3.6511571
1997-11-16T00:00:00Z,48.041664,-123.291664,1.6039374
1997-11-16T00:00:00Z,48.041664,-123.208336,NaN
1997-11-16T00:00:00Z,48.041664,-123.125,NaN
1997-11-16T00:00:00Z,48.041664,-123.041664,3.7396348
1997-11-16T00:00:00Z,48.041664,-122.958336,3.739635
1997-11-16T00:00:00Z,48.041664,-122.875,NaN
1997-11-16T00:00:00Z,48.041664,-122.791664,NaN
1997-11-16T00:00:00Z,48.041664,-122.708336,NaN
1997-11-16T00:00:00Z,47.958332,-123.291664,NaN
1997-11-16T00:00:00Z,47.958332,-123.208336,NaN
1997-11-16T00:00:00Z,47.958332,-123.125,NaN
1997-11-16T00:00:00Z,47.958332,-123.041664,NaN
1997-11-16T00:00:00Z,47.958332,-122.958336,NaN
1997-11-16T00:00:00Z,47.958332,-122.875,NaN
1997-11-16T00:00:00Z,47.958332,-122.791664,NaN
1997-11-16T00:00:00Z,47.958332,-122.708336,NaN
1997-12-16T00:00:00Z,48.374996,-123.291664,NaN
1997-12-16T00:00:00Z,48.374996,-123.208336,NaN
1997-12-16T00:00:00Z,48.374996,-123.125,NaN
1997-12-16T00:00:00Z,48.374996,-123.041664,NaN
1997-12-16T00:00:00Z,48.374996,-122.958336,NaN
1997-12-16T00:00:00Z,48.374996,-122.875,NaN
1997-12-16T00:00:00Z,48.374996,-122.791664,NaN
1997-12-16T00:00:00Z,48.374996,-122.708336,NaN
1997-12-16T00:00:00Z,48.291664,-123.291664,NaN
1997-12-16T00:00:00Z,48.291664,-123.208336,NaN
1997-12-16T00:00:00Z,48.291664,-123.125,NaN
1997-12-16T00:00:00Z,48.291664,-123.041664,NaN
1997-12-16T00:00:00Z,48.291664,-122.958336,NaN
1997-12-16T00:00:00Z,48.291664,-122.875,NaN
1997-12-16T00:00:00Z,48.291664,-122.791664,NaN
1997-12-16T00:00:00Z,48.291664,-122.708336,NaN
1997-12-16T00:00:00Z,48.208332,-123.291664,NaN
1997-12-16T00:00:00Z,48.208332,-123.208336,NaN
1997-12-16T00:00:00Z,48.208332,-123.125,NaN
1997-12-16T00:00:00Z,48.208332,-123.041664,NaN
1997-12-16T00:00:00Z,48.208332,-122.958336,NaN
1997-12-16T00:00:00Z,48.208332,-122.875,NaN
1997-12-16T00:00:00Z,48.208332,-122.791664,NaN
1997-12-16T00:00:00Z,48.208332,-122.708336,NaN
1997-12-16T00:00:00Z,48.124996,-123.291664,NaN
1997-12-16T00:00:00Z,48.124996,-123.208336,NaN
1997-12-16T00:00:00Z,48.124996,-123.125,NaN
1997-12-16T00:00:00Z,48.124996,-123.041664,NaN
1997-12-16T00:00:00Z,48.124996,-122.958336,NaN
1997-12-16T00:00:00Z,48.124996,-122.875,NaN
1997-12-16T00:00:00Z,48.124996,-122.791664,NaN
1997-12-16T00:00:00Z,48.124996,-122.708336,NaN
1997-12-16T00:00:00Z,48.041664,-123.291664,NaN
1997-12-16T00:00:00Z,48.041664,-123.208336,NaN
1997-12-16T00:00:00Z,48.041664,-123.125,NaN
1997-12-16T00:00:00Z,48.041664,-123.041664,NaN
1997-12-16T00:00:00Z,48.041664,-122.958336,NaN
1997-12-16T00:00:00Z,48.041664,-122.875,NaN
1997-12-16T00:00:00Z,48.041664,-122.791664,NaN
1997-12-16T00:00:00Z,48.041664,-122.708336,NaN
1997-12-16T00:00:00Z,47.958332,-123.291664,NaN
1997-12-16T00:00:00Z,47.958332,-123.208336,NaN
1997-12-16T00:00:00Z,47.958332,-123.125,NaN
1997-12-16T00:00:00Z,47.958332,-123.041664,NaN
1997-12-16T00:00:00Z,47.958332,-122.958336,NaN
1997-12-16T00:00:00Z,47.958332,-122.875,NaN
1997-12-16T00:00:00Z,47.958332,-122.791664,NaN
1997-12-16T00:00:00Z,47.958332,-122.708336,NaN
1998-01-16T00:00:00Z,48.374996,-123.291664,1.4397225
1998-01-16T00:00:00Z,48.374996,-123.208336,NaN
1998-01-16T00:00:00Z,48.374996,-123.125,NaN
1998-01-16T00:00:00Z,48.374996,-123.041664,NaN
1998-01-16T00:00:00Z,48.374996,-122.958336,NaN
1998-01-16T00:00:00Z,48.374996,-122.875,NaN
1998-01-16T00:00:00Z,48.374996,-122.791664,NaN
1998-01-16T00:00:00Z,48.374996,-122.708336,NaN
1998-01-16T00:00:00Z,48.291664,-123.291664,1.4397227
1998-01-16T00:00:00Z,48.291664,-123.208336,NaN
1998-01-16T00:00:00Z,48.291664,-123.125,NaN
1998-01-16T00:00:00Z,48.291664,-123.041664,NaN
1998-01-16T00:00:00Z,48.291664,-122.958336,NaN
1998-01-16T00:00:00Z,48.291664,-122.875,NaN
1998-01-16T00:00:00Z,48.291664,-122.791664,NaN
1998-01-16T00:00:00Z,48.291664,-122.708336,NaN
1998-01-16T00:00:00Z,48.208332,-123.291664,NaN
1998-01-16T00:00:00Z,48.208332,-123.208336,NaN
1998-01-16T00:00:00Z,48.208332,-123.125,NaN
1998-01-16T00:00:00Z,48.208332,-123.041664,NaN
1998-01-16T00:00:00Z,48.208332,-122.958336,2.1910884
1998-01-16T00:00:00Z,48.208332,-122.875,2.1910996
1998-01-16T00:00:00Z,48.208332,-122.791664,2.510961
1998-01-16T00:00:00Z,48.208332,-122.708336,NaN
1998-01-16T00:00:00Z,48.124996,-123.291664,NaN
1998-01-16T00:00:00Z,48.124996,-123.208336,NaN
1998-01-16T00:00:00Z,48.124996,-123.125,NaN
1998-01-16T00:00:00Z,48.124996,-123.041664,NaN
1998-01-16T00:00:00Z,48.124996,-122.958336,2.5109363
